Date,Ticker,ASW,Yield,Daily Return,Bid Price
2000-04-27,BATSLN,0.0,7.118415055481582,0.0,86.8423522806488
2000-04-27,DT,0.0,6.02309717376232,0.0,95.16499999999999
2000-04-27,RENAUL,0.0,6.10416475418823,0.0,95.02
2000-04-28,BATSLN,0.0,7.013188587905372,0.0,87.35818520312947
2000-04-28,DT,0.0,6.025849630274,0.0,95.15
2000-04-28,RENAUL,0.0,6.09233791425614,0.0,95.08
2000-04-29,BATSLN,0.0,7.014374211791719,0.0,87.356832985081
2000-04-29,DT,0.0,6.02612374931924,0.0,95.14999999999999
2000-04-29,RENAUL,0.0,6.09274585851115,0.0,95.08
2000-04-30,BATSLN,0.0,7.015561575616278,0.0,87.35547939148394
2000-04-30,DT,0.0,6.026398443893651,0.0,95.14999999999999
2000-04-30,RENAUL,0.0,6.0931546340872,0.0,95.08
2000-05-01,BATSLN,0.0,7.016750682324768,0.0,87.35412441987812
2000-05-01,DT,0.0,6.02667371464538,0.0,95.15
2000-05-01,RENAUL,0.0,6.09356424218228,0.0,95.08
2000-05-02,BATSLN,0.0,7.09167725792453,0.0,87.07714728692815
2000-05-02,DT,0.0,6.09250011433446,0.0,94.75500000000001
2000-05-02,RENAUL,0.0,6.1307766526592395,0.0,94.9
2000-05-03,BATSLN,0.0,7.171598711819723,0.0,86.65866659019748
2000-05-03,DT,0.0,6.192218547727949,0.0,94.16
2000-05-03,RENAUL,0.0,6.211273627667481,0.0,94.51
2000-05-04,BATSLN,0.0,7.126629169849447,0.0,86.93311707397281
2000-05-04,DT,0.0,6.268287351666049,0.0,93.70999999999998
2000-05-04,RENAUL,0.0,6.2963921740236,0.0,94.1
2000-05-05,BATSLN,0.0,7.142348074783585,0.0,86.79059897603187
2000-05-05,DT,0.0,6.2770815802626805,0.0,93.66
2000-05-05,RENAUL,0.0,6.301026510282941,0.0,94.08
2000-05-06,BATSLN,0.0,7.143603306259412,0.0,86.78917297142118
2000-05-06,DT,0.0,6.2774321245381195,0.0,93.66000000000001
2000-05-06,RENAUL,0.0,6.30152006107933,0.0,94.08
2000-05-07,BATSLN,0.0,7.144860372696596,0.0,86.78774550899728
2000-05-07,DT,0.0,6.27778332464921,0.0,93.66
2000-05-07,RENAUL,0.0,6.30201454638141,0.0,94.08
2000-05-08,BATSLN,0.0,7.025718365434794,0.0,87.40441464507954
2000-05-08,DT,0.0,6.214867455042949,0.0,94.035
2000-05-08,RENAUL,0.0,6.271425946647769,0.0,94.23
2000-05-09,BATSLN,0.0,6.959876944726159,0.0,87.72038579992511
2000-05-09,DT,0.0,6.17067116496616,0.0,94.30000000000001
2000-05-09,RENAUL,0.0,6.22848048612834,0.0,94.44
2000-05-10,BATSLN,0.0,6.875627879853231,0.0,88.1512648894099
2000-05-10,DT,0.0,6.17518837519735,0.0,94.275
2000-05-10,RENAUL,0.0,6.2041768597132005,0.0,94.56
2000-05-11,BATSLN,0.0,6.967106201866911,0.0,87.70160632083245
2000-05-11,DT,0.0,6.297830215860721,0.0,93.55
2000-05-11,RENAUL,0.0,6.31438921805637,0.0,94.03
2000-05-12,BATSLN,0.0,6.984809282354547,0.0,87.61638481624222
2000-05-12,DT,0.0,6.261781323654492,0.0,93.765
2000-05-12,RENAUL,0.0,6.31073504488557,0.0,94.05
2000-05-13,BATSLN,0.0,6.985967756250069,0.0,87.61512865528296
2000-05-13,DT,0.0,6.2621312850080395,0.0,93.765
2000-05-13,RENAUL,0.0,6.311237597114481,0.0,94.05
2000-05-14,BATSLN,0.0,6.987127943964991,0.0,87.61387121062738
2000-05-14,DT,0.0,6.2624819020372815,0.0,93.765
2000-05-14,RENAUL,0.0,6.311741096386569,0.0,94.05
2000-05-15,BATSLN,0.0,6.96171485119067,0.0,87.73805181846434
2000-05-15,DT,0.0,6.236627328922291,0.0,93.92
2000-05-15,RENAUL,0.0,6.256164053799631,0.0,94.32
2000-05-16,BATSLN,0.0,6.9551457774314684,0.0,87.82079088378724
2000-05-16,DT,0.0,6.238661134412499,0.0,93.91
2000-05-16,RENAUL,0.0,6.244207638594049,0.0,94.38
